,X,Y,Z,represx,represy,represz,repres,cat
move_n_agility,-0.8716882680766319,0.5893280134808145,-2.387005749451706,0.009455028058514427,0.004321699753626294,0.07090018204419683,0.08467690985633755,MVN
move_o_flashcannon,4.932290855989699,4.011289218434363,1.7076711084806613,0.014716255727040311,0.009733475065162867,0.0017640400047444315,0.02621377079694761,MVO
move_n_flashcannon,-1.014442800168093,-0.8250169314510427,-0.3512231357868019,0.014716255727040276,0.00973347506516295,0.001764040004744424,0.02621377079694765,MVN
move_o_acidarmor,-8.439475371320977,1.3989233268008414,-9.650236947290667,0.007664068638070264,0.00021057960626981963,0.01002084718136873,0.017895495425708813,MVO
move_n_acidarmor,0.3087612940727201,-0.05118012171222863,0.3530574492911219,0.007664068638070326,0.0002105796062698418,0.010020847181368718,0.017895495425708886,MVN
move_o_gunkshot,9.109495150913961,-1.196338093759583,-4.557417123295089,0.016885163169622065,0.0002912222193929586,0.004226240458615143,0.02140262584763017,MVO
move_n_gunkshot,-0.6302166456607128,0.08276552849908797,0.31529300852984915,0.01688516316962198,0.0002912222193929397,0.0042262404586151485,0.02140262584763007,MVN
move_o_flareblitz,12.273843756725652,-4.078233381709401,15.445912030251217,0.02044985166034108,0.0022577358618582114,0.03238590929134726,0.055093496813546555,MVO
move_n_flareblitz,-0.5664850964642593,0.1882261560788927,-0.7128882475500566,0.02044985166034096,0.002257735861858146,0.03238590929134731,0.055093496813546416,MVN
move_o_dragontail,19.600001502040648,-2.087683078064675,10.492418060466633,0.17235496161116415,0.0019554230164475707,0.049392698444688694,0.2237030830723004,MVO
move_n_dragontail,-2.989830737599419,0.31846013055223554,-1.6005383482067745,0.17235496161116395,0.0019554230164475343,0.0493926984446887,0.2237030830723002,MVN
move_o_machpunch,17.180987292098997,-7.870217564922738,-16.399178808650355,0.02092036317018178,0.004389817471241524,0.019059749510849378,0.04436993015227268,MVO
move_n_machpunch,-0.41399969378551715,0.18964379674512344,0.39516093514820166,0.0209203631701817,0.0043898174712413965,0.01905974951084942,0.044369930152272516,MVN
move_o_spore,-3.0633077756236715,-6.936562753798289,-9.08642159286704,0.00016331107776186042,0.0008373808360143053,0.0014368788263717522,0.002437570740147918,MVO
move_n_spore,0.018126081512567505,0.04104475002247243,0.053765808241816926,0.00016331107776188522,0.0008373808360141948,0.0014368788263717546,0.0024375707401478345,MVN
move_o_seedbomb,-5.420915433221385,-0.7700157261009459,-3.3740829056516253,0.011524048680053965,0.00023251930135010325,0.0044644844918472325,0.0162210524732513,MVO
move_n_seedbomb,0.7227887244295186,0.1026687634801231,0.4498777207535503,0.011524048680053977,0.00023251930135008943,0.004464484491847235,0.016221052473251302,MVN
move_o_rocktomb,14.766465824260276,-2.2201548830895774,-2.825651347873598,0.5247156728479723,0.011861441001111861,0.019213569480657427,0.5557906833297416,MVO
move_n_rocktomb,-12.081653856212949,1.8164903588914676,2.3118965573511256,0.5247156728479725,0.011861441001111812,0.019213569480657448,0.5557906833297418,MVN
move_o_bulletseed,-5.099619650118452,-0.9975199989455641,-3.179791826636813,0.006333450121513062,0.0002423304594951805,0.002462420172156284,0.009038200753164527,MVO
move_n_bulletseed,0.4222614996913382,0.08259719736491655,0.2632948646259784,0.006333450121513105,0.00024233045949516435,0.002462420172156289,0.009038200753164558,MVN
move_o_wish,-4.681087609148967,22.743084299010732,-1.191709027332089,0.0060096922161085795,0.14185916984609015,0.00038949254557328947,0.14825835460777204,MVO
move_n_wish,0.43650013075665767,-2.120737764216438,0.1111239929023487,0.006009692216108617,0.14185916984609037,0.000389492545573286,0.14825835460777226,MVN
move_o_eruption,15.1319972846108,-10.259328956880518,8.359173592474349,0.01209813359394873,0.0055611393437207226,0.0036919223220740123,0.021351195259743466,MVO
move_n_eruption,-0.27183228654989305,0.18429932257868953,-0.15016479507438996,0.012098133593948597,0.00556113934372058,0.0036919223220740374,0.021351195259743216,MVN
move_o_clearsmog,-4.014375013957039,1.3150002827675222,-6.061984389123143,0.001436292936959208,0.00015411994150433465,0.0032751920440260325,0.004865604922489575,MVO
move_n_clearsmog,0.12164772769566967,-0.039848493417200426,0.1836964966400947,0.001436292936959251,0.0001541199415043562,0.0032751920440260126,0.00486560492248962,MVN
move_o_yawn,3.6647834616601878,6.653847791019234,-4.804176268130149,0.004246129987433503,0.013997238781947512,0.007296834808428171,0.025540203577809187,MVO
move_n_yawn,-0.3939343786149371,-0.7152344531063051,0.5164098268674098,0.004246129987433467,0.013997238781947632,0.00729683480842816,0.02554020357780926,MVN
move_o_lavaplume,13.29657922640464,-8.224043410857544,7.096112739405407,0.012530050965560292,0.004793401135625053,0.003568732530854131,0.020892184632039474,MVO
move_n_lavaplume,-0.3203994994314365,0.19816972074355244,-0.17099066841940747,0.012530050965560237,0.004793401135624913,0.0035687325308541326,0.020892184632039283,MVN
move_o_frostbreath,-1.6258063805822172,5.4163907138094745,-13.864243290702138,0.00023558345696451458,0.0026147315833013867,0.017131661499445595,0.019981976539711496,MVO
move_n_frostbreath,0.049266860017644507,-0.16413305193362332,0.4201285845667313,0.00023558345696452976,0.0026147315833014812,0.017131661499445602,0.019981976539711614,MVN
move_o_zapcannon,1.3227705003317196,15.780002376047129,-1.8997657594983077,0.00032164003613011885,0.045773616725745536,0.0006634393273827612,0.046758696089258416,MVO
move_n_zapcannon,-0.08267315627073107,-0.986250148502948,0.11873535996864457,0.000321640036130108,0.04577361672574577,0.0006634393273827649,0.046758696089258645,MVN
move_o_powerwhip,-1.3425362985570737,-3.8206825067386196,-9.008993886783681,9.523091121574542e-05,0.0007712723573775243,0.004288233754073952,0.005154737022667222,MVO
move_n_powerwhip,0.02411741853695501,0.06863501509111003,0.1618382135350357,9.523091121575814e-05,0.0007712723573774608,0.004288233754073934,0.005154737022667153,MVN
move_o_sleeptalk,3.180282435582451,2.700268146837406,1.5895387863933312,0.2965167626520815,0.21376256660634116,0.07407303301856485,0.5843523622769875,MVO
move_n_sleeptalk,-31.70023459983796,-26.91557604428256,-15.844112419210948,0.2965167626520813,0.21376256660634177,0.07407303301856491,0.5843523622769881,MVN
move_o_gigaimpact,4.253241236058512,2.5946259399995206,2.261288285228626,0.2339377637887039,0.08705822613816923,0.06612598713205774,0.38712197705893087,MVO
move_n_gigaimpact,-18.700759085527103,-11.408117228251875,-9.942489762036974,0.2339377637887039,0.0870582261381695,0.06612598713205776,0.38712197705893114,MVN
move_o_acupressure,4.0669422366589565,-5.499001186505174,-4.804902440302957,0.0008739002724368135,0.001597693591890754,0.0012198179355845152,0.0036914117999120822,MVO
move_n_acupressure,-0.07305884257471054,0.09878445245218576,0.08631561270005311,0.0008739002724367832,0.001597693591890657,0.0012198179355845148,0.0036914117999119547,MVN
move_o_triattack,-7.232732518850861,10.86099978671401,16.005257800702502,0.004662425997258685,0.010513486307219351,0.02283139726086871,0.038007309565346745,MVO
move_n_triattack,0.21917371269245178,-0.3291212056580032,-0.4850078121425002,0.004662425997258745,0.010513486307219534,0.022831397260868715,0.038007309565346994,MVN
move_o_return,3.3243175225870565,2.438014448064882,1.24365762705332,0.2925287732906293,0.15733891188458216,0.040941643058679505,0.490809328233891,MVO
move_n_return,-29.918857703283493,-21.94213003258396,-11.192918643479883,0.292528773290629,0.15733891188458246,0.04094164305867953,0.490809328233891,MVN
move_o_muddywater,7.619027974605823,-3.1695421187749924,-18.549099062334996,0.007880034472103201,0.0013637100329441819,0.046706209415066306,0.05594995392011369,MVO
move_n_muddywater,-0.3516474449818061,0.14628655932807388,0.8561122644154617,0.007880034472103151,0.001363710032944132,0.046706209415066355,0.055949953920113635,MVN
move_o_shadowsneak,-4.250819970196139,17.35869952331878,-3.3430442607631123,0.002624469196662037,0.04376535209017641,0.0016232309265680571,0.0480130522134065,MVO
move_n_shadowsneak,0.20991703556524285,-0.8572197295466091,0.165088605469783,0.0026244691966620707,0.043765352090176665,0.0016232309265680495,0.048013052213406786,MVN
move_o_sacredsword,-0.4412678634424062,-9.237212926823151,2.7699281417309862,1.0287988410022423e-05,0.004508247762705249,0.000405380516573787,0.004923916267689058,MVO
move_n_sacredsword,0.0079269676067511,0.1659379567692753,-0.049759188174808844,1.0287988410025779e-05,0.004508247762705098,0.000405380516573799,0.004923916267688923,MVN
move_o_gyroball,3.9456651175259116,0.4192050744032203,-7.165575213943803,0.0061052051841807295,6.891486055114138e-05,0.02013547770458278,0.02630959774931465,MVO
move_n_gyroball,-0.5260886823367872,-0.05589400992043242,0.9554100285258402,0.006105205184180708,6.891486055114892e-05,0.02013547770458278,0.026309597749314635,MVN
move_o_kingsshield,-4.287519990433685,-8.8503343774146,3.3444574229788793,0.00015949008908874016,0.000679580241124809,9.704490243031717e-05,0.0009361152326438664,MVO
move_n_kingsshield,0.012647551594201167,0.026107181054317807,-0.009865656114982024,0.0001594900890887785,0.000679580241124678,9.704490243031894e-05,0.0009361152326437755,MVN
move_o_woodhammer,-0.9170613386247641,2.0192521090951425,-6.332851692645418,3.691841522389171e-05,0.00017898942405993084,0.0017605360211168726,0.001976443860400695,MVO
move_n_woodhammer,0.013687482666042833,-0.030138091180527515,0.09452017451709593,3.691841522390021e-05,0.00017898942405996643,0.0017605360211168776,0.001976443860400744,MVN
move_o_shadowclaw,14.768757602776306,-0.24626155381536802,7.31310469448386,0.17234818350887188,4.791947111396227e-05,0.04225930662443661,0.21465540960442245,MVO
move_n_shadowclaw,-3.9677259231339304,0.06615982042800639,-1.96471469404044,0.1723481835088717,4.791947111395804e-05,0.04225930662443663,0.2146554096044223,MVN
move_o_phantomforce,-8.27148045359389,16.73093201051102,4.874195553347966,0.004230009912200142,0.01730673557306478,0.0014688612969964623,0.023005606782261386,MVO
move_n_phantomforce,0.1738749644899628,-0.3517012734942281,-0.10246056718749519,0.00423000991220019,0.017306735573064988,0.001468861296996471,0.02300560678226165,MVN
move_o_hornleech,-9.44684747454253,12.081145406074409,3.914047743449782,0.001553131347150551,0.002540098752570709,0.00026661625022632,0.00435984634994758,MVO
move_n_hornleech,0.055898505766525275,-0.07148606749156716,-0.02316004581922937,0.0015531313471506309,0.0025400987525708955,0.0002666162502263175,0.004359846349947844,MVN
move_o_nightdaze,-1.3478158564379572,0.11886662287339225,9.340447744925667,1.5760954215388035e-05,1.225861012782021e-07,0.000756931841711686,0.0007728153820283523,MVO
move_n_nightdaze,0.003975857983594289,-0.0003506390055287856,-0.027552943200370772,1.5760954215399944e-05,1.2258610127998892e-07,0.000756931841711693,0.000772815382028373,MVN
move_o_nastyplot,-0.5266046218155697,17.385699953537966,3.0232766929995214,0.00010567895916536408,0.11518702317865619,0.0034831725281897065,0.11877587466601126,MVO
move_n_nastyplot,0.06823116362394575,-2.2526322198936257,-0.39172023597003763,0.00010567895916536874,0.1151870231786564,0.0034831725281897047,0.11877587466601147,MVN
move_o_drainingkiss,-12.449488117910363,21.42074517869076,-6.001965930012678,0.015241259595726017,0.04512186272228197,0.003542459728905456,0.06390558204691345,MVO
move_n_drainingkiss,0.4162442835775518,-0.7161951275550128,0.20067363291835733,0.015241259595726116,0.045121862722282226,0.0035424597289054616,0.0639055820469138,MVN
move_o_lovelykiss,-8.683060589183631,40.31389285312478,-26.58372040519406,0.0006541344889418195,0.014100381372316746,0.006131304794217703,0.02088582065547627,MVO
move_n_lovelykiss,0.025613748050690666,-0.11892003791482486,0.0784180542926079,0.0006541344889418944,0.014100381372317313,0.006131304794217698,0.020885820655476905,MVN
move_o_stickyweb,-6.680160752141821,-12.230672358973111,0.24752762075874024,0.0007766193469275453,0.0026033648860520624,1.0663056567783467e-06,0.003381050538636386,MVO
move_n_stickyweb,0.03952757841504184,0.07237084236078506,-0.0014646604778622563,0.0007766193469276019,0.0026033648860518707,1.0663056567781813e-06,0.0033810505386362506,MVN
move_o_bugbuzz,-10.164456445634599,-8.56659404828402,21.344248512274575,0.011117235455724912,0.007896685823683188,0.049021909385266016,0.06803583066467411,MVO
move_n_bugbuzz,0.37187035776712096,0.31341197737624193,-0.7808871406929724,0.011117235455724994,0.007896685823683044,0.04902190938526599,0.06803583066467403,MVN
move_o_closecombat,13.896056710020197,-2.9244868542608398,-5.488159856485524,0.03929160771307898,0.0017402674244947863,0.006128725207431149,0.04716060034500491,MVO
move_n_closecombat,-0.9613624139007668,0.20232298991741393,0.3796840152285588,0.03929160771307885,0.0017402674244947406,0.0061287252074311675,0.04716060034500476,MVN
move_o_fakeout,12.725285582043604,8.191504209705728,-14.139693315615554,0.03617264925046174,0.014988996548985879,0.04466066874005886,0.09582231453950649,MVO
move_n_fakeout,-0.966477385977994,-0.6221395602308177,1.073900758148016,0.036172649250461666,0.01498899654898602,0.044660668740058806,0.09582231453950649,MVN
move_o_bulletpunch,17.832543530987515,-2.227143623659471,-15.460557224653671,0.028342211121618763,0.0004420827736548134,0.02130381726352845,0.05008811115880203,MVO
move_n_bulletpunch,-0.5403801069996202,0.06748920071695091,0.4685017340804143,0.028342211121618624,0.0004420827736547774,0.02130381726352846,0.050088111158801865,MVN
move_o_softboiled,6.724122889567619,42.38098188190199,-1.8001265332877687,0.0023888954896446233,0.09490036766154138,0.00017121110615603966,0.09746047425734203,MVO
move_n_softboiled,-0.12079262675869865,-0.7613350038665057,0.03233760239439065,0.002388895489644578,0.09490036766154203,0.00017121110615603524,0.09746047425734264,MVN
move_o_storedpower,-9.817110663965767,27.200404944593735,10.438845918795431,0.01491883309420274,0.11452972587459352,0.016868344290456853,0.14631690325925312,MVO
move_n_storedpower,0.5166900349455681,-1.4316002602417788,-0.5494129430944965,0.014918833094202801,0.11452972587459388,0.016868344290456836,0.1463169032592535,MVN
move_o_aromatherapy,-14.0784416931926,10.492725854712734,-2.6833378032850015,0.02690531952605745,0.014945334279930788,0.0009774165293943474,0.042828070335382586,MVO
move_n_aromatherapy,0.649774231993506,-0.48427965483289853,0.12384636015161588,0.026905319526057552,0.014945334279930972,0.0009774165293943535,0.042828070335382884,MVN
move_o_cosmicpower,-2.511407719855711,38.175931466054976,-5.485087120536817,0.0006786766931869626,0.15682228227771747,0.003237393908164859,0.1607383528790693,MVO
move_n_cosmicpower,0.09188077023862465,-1.3966804194898195,0.20067391904402943,0.000678676693186978,0.15682228227771813,0.0032373939081648427,0.16073835287906996,MVN
move_o_psychoshift,-7.568630320937345,35.703787026544255,8.201118347724432,0.007235459302509555,0.16101268235759092,0.00849527959353428,0.17674342125363474,MVO
move_n_psychoshift,0.325033203966636,-1.533291467397609,-0.3521952664666933,0.0072354593025096186,0.16101268235759142,0.00849527959353427,0.17674342125363532,MVN
move_o_seedflare,-17.13617440779787,0.49749284544490463,11.074195979785308,0.005110485091097422,4.307329120585805e-06,0.00213431633481882,0.007249108755036828,MVO
move_n_seedflare,0.1013974817029473,-0.002943744647605606,-0.06552778686263472,0.005110485091097548,4.307329120593466e-06,0.002134316334818801,0.0072491087550369425,MVN
move_o_healingwish,-9.491996366909472,29.305576576236493,-6.92008796265237,0.013086128544578282,0.12473737377859843,0.006955354743768427,0.14477885706694515,MVO
move_n_healingwish,0.4687405613288645,-1.4471889667277307,0.3417327388964133,0.01308612854457837,0.12473737377859882,0.006955354743768423,0.14477885706694563,MVN
move_o_painsplit,-7.541309162695525,13.58288114892838,-3.82378413189306,0.029517998557451536,0.0957584742072237,0.0075889230557011035,0.13286539582037635,MVO
move_n_painsplit,1.330819264005094,-2.396979026281482,0.6747854350399514,0.029517998557451592,0.09575847420722393,0.007588923055701092,0.1328653958203766,MVN
move_o_solarbeam,1.5893347815507477,7.440104918002035,3.7498620561757123,0.003365440108996705,0.07375122028950566,0.01873448135591643,0.0958511417544188,MVO
move_n_solarbeam,-0.7199550719845245,-3.3703039372146,-1.698655461344553,0.0033654401089966823,0.07375122028950576,0.01873448135591641,0.09585114175441886,MVN
move_o_hypnosis,-7.693898044648841,19.281719793853973,4.805824010095853,0.010881629985560895,0.06834277908248165,0.004245578017649595,0.08346998708569214,MVO
move_n_hypnosis,0.4808686277905538,-1.205107487115876,-0.3003640006309906,0.010881629985560944,0.06834277908248192,0.004245578017649586,0.08346998708569245,MVN
move_o_avalanche,14.912672593515914,8.496455293950135,-9.29692084998667,0.09722837212620822,0.031561497543045436,0.037788557639112964,0.1665784273083666,MVO
move_n_avalanche,-2.216748628765878,-1.2629865977493475,1.3819747209439648,0.09722837212620809,0.03156149754304558,0.03778855763911297,0.16657842730836664,MVN
move_o_freezedry,-0.018565616632339133,-8.14253010958955,-13.51609655311161,1.2068701713549992e-08,0.002321456463080269,0.006396528922725343,0.008717997454507326,MVO
move_n_freezedry,0.00022101924562392683,0.09693488225701558,0.16090591134656662,1.2068701713641953e-08,0.002321456463080134,0.006396528922725336,0.008717997454507184,MVN
move_o_iceshard,2.6155460435205073,-5.380334509920161,-11.947997836564658,0.0006097220236876865,0.002580035600591629,0.012723231043008472,0.015912988667287787,MVO
move_n_iceshard,-0.0792589710157714,0.16304043969454757,0.3620605405019591,0.0006097220236876626,0.002580035600591542,0.01272323104300846,0.015912988667287666,MVN
move_o_zenheadbutt,1.4797546556747494,16.351682618130305,4.056200928496227,0.0024972270695576785,0.30493235080655706,0.01876365867192918,0.32619323654804394,MVO
move_n_zenheadbutt,-0.5737824175065337,-6.340448362132164,-1.572812604927108,0.002497227069557661,0.30493235080655734,0.018763658671929154,0.32619323654804416,MVN
move_o_doomdesire,-9.61014631064043,49.697085867121146,-6.355548893258275,0.0008012746148873813,0.021428078636856772,0.00035045116896232964,0.022579804420706482,MVO
move_n_doomdesire,0.028348514190681295,-0.1465990733543423,0.018747931838520027,0.0008012746148874707,0.021428078636857573,0.00035045116896233164,0.022579804420707377,MVN
move_o_stockpile,3.8885817646052283,-5.417140784724399,-10.27054706166098,0.001909914777700148,0.003706566221051451,0.01332351062108537,0.01893999161983697,MVO
move_n_stockpile,-0.1669943089094258,0.2326379478102475,0.4410664382308401,0.0019099147777001196,0.00370656622105136,0.013323510621085386,0.018939991619836866,MVN
move_o_dreameater,-6.971968483056434,22.580753882615287,3.125816208426487,0.049924536864244425,0.5236970032660815,0.010035293805553666,0.5836568339358796,MVO
move_n_dreameater,2.4346556607498684,-7.885342625675183,-1.091554866434646,0.0499245368642445,0.5236970032660817,0.010035293805553656,0.5836568339358799,MVN
move_o_encore,0.9893451477698635,11.099776778775023,-7.836578954714458,0.0002684443996695409,0.03378992142633198,0.016842700224046932,0.050901066050048446,MVO
move_n_encore,-0.09225404914895671,-1.035027416670343,0.7307420890248206,0.00026844439966953126,0.033789921426332165,0.016842700224046908,0.050901066050048606,MVN
move_o_bulkup,17.79540524191763,-3.126982618057829,-3.4769384326197006,0.15310706578117822,0.0047274876520398785,0.005844851344509897,0.163679404777728,MVO
move_n_bulkup,-2.9252720945618003,0.5140245399547085,0.5715515231703614,0.1531070657811779,0.0047274876520398195,0.005844851344509885,0.16367940477772758,MVN
move_o_dynamicpunch,16.548620589974384,9.20868688508031,-14.928436363767368,0.23187522393883886,0.07180028381468571,0.18869456475374213,0.4923700725072667,MVO
move_n_dynamicpunch,-4.763996836507775,-2.650985618432214,4.29758016532697,0.2318752239388386,0.0718002838146859,0.18869456475374216,0.4923700725072666,MVN
move_o_crosschop,23.814715163490117,-3.7037131645085988,-15.48915991815741,0.04019423517492367,0.0009721822257232081,0.01700312366904727,0.058169541069694145,MVO
move_n_crosschop,-0.5738485581563876,0.08924610034960195,0.373232769112227,0.04019423517492357,0.0009721822257231464,0.017003123669047295,0.058169541069694006,MVN
move_o_counter,15.161890389949136,4.880419889082971,-9.276632923780063,0.2738031864279218,0.02836913992207265,0.10249732624514898,0.4046696525951434,MVO
move_n_counter,-6.13993908353312,-1.9763683848352556,3.7566530021919275,0.2738031864279219,0.028369139922072746,0.10249732624514908,0.4046696525951437,MVN
move_o_sunnyday,3.5155573524388637,4.615918607049638,4.047449897634721,0.06928328305977828,0.11944180801609498,0.09183390397867029,0.28055899505454357,MVO
move_n_sunnyday,-6.700592218750991,-8.797861960445044,-7.714370317714038,0.06928328305977816,0.11944180801609516,0.09183390397867022,0.2805589950545435,MVN
move_o_coil,-0.9388335745774471,-2.12594636304088,-0.6256136501879346,3.869220723239028e-05,0.00019840421152443643,1.7181406466262694e-05,0.00025427782522308937,MVO
move_n_coil,0.014012441411604931,0.03173054273195053,0.0093375171669845,3.869220723239714e-05,0.00019840421152440005,1.7181406466264164e-05,0.00025427782522306134,MVN
move_o_diamondstorm,-8.620273497157209,3.988999422603639,-2.9763485467953106,0.0006447086167429438,0.00013805410717970088,7.685797910819576e-05,0.0008596207030308404,MVO
move_n_diamondstorm,0.025428535389845797,-0.011766959948685818,0.00877978922358491,0.0006447086167430205,0.00013805410717975978,7.685797910819437e-05,0.0008596207030309745,MVN
move_o_copycat,-0.150269817675311,20.207361553319963,-12.716460003376689,2.8521675699963826e-06,0.05157636641331966,0.020425089951684607,0.07200430853257427,MVO
move_n_copycat,0.0064533050535423575,-0.867800802903314,0.5461056443167904,2.8521675699976117e-06,0.051576366413319905,0.02042508995168459,0.07200430853257449,MVN
move_o_dualchop,20.81534676809199,-0.8364524105190534,-3.3599833056932464,0.09678600024033956,0.00015628874945565276,0.0025218513360842987,0.09946414032587952,MVO
move_n_dualchop,-1.5809124127664786,0.06352803117865918,0.25518860549568867,0.09678600024033943,0.00015628874945563764,0.0025218513360842822,0.09946414032587934,MVN
move_o_slash,9.803264550751326,-5.78531219878702,9.703360256027139,0.05454819166007132,0.01899732763734618,0.05344206413006742,0.12698758342748492,MVO
move_n_slash,-1.891858071197623,1.1164637576606495,-1.8725782950227814,0.05454819166007124,0.018997327637346063,0.05344206413006742,0.12698758342748473,MVN
move_o_glaciate,0.5897048576174009,15.622661155685043,28.06509661872127,6.0520678575976315e-06,0.004247607754705028,0.013707790605954787,0.017961450428517413,MVO
move_n_glaciate,-0.0034893778557229804,-0.09244178198630454,-0.16606566046580634,6.052067857593168e-06,0.004247607754705255,0.013707790605954773,0.01796145042851762,MVN
move_o_precipiceblades,29.2121966325131,-6.054488484204836,6.38630241757243,0.007403717092630548,0.0003180360125400697,0.00035385093326991893,0.008075604038440536,MVO
move_n_precipiceblades,-0.08617167148233801,0.017859848035999992,-0.018838650199328733,0.007403717092630292,0.00031803601253998175,0.00035385093326992034,0.008075604038440194,MVN
move_o_rockpolish,12.37714912387277,-7.310827887911012,-2.1943044207071276,0.0740663112495968,0.02584119471715879,0.0023279477312174632,0.10223545369797304,MVO
move_n_rockpolish,-2.034599855979083,1.2017799267798894,0.3607075760066511,0.07406631124959664,0.025841194717158674,0.002327947731217464,0.10223545369797278,MVN
move_o_drillrun,20.3698718042445,-3.329478255415822,-4.807037032587285,0.04080322233626757,0.001090109779958468,0.0022723373445317397,0.04416566946075778,MVO
move_n_drillrun,-0.6810595436069571,0.11131994167043507,0.16072160291325255,0.04080322233626734,0.0010901097799584142,0.0022723373445317357,0.04416566946075749,MVN
move_o_psychoboost,5.995491084064937,41.61628229601034,-5.657448095584247,0.0015779593212950779,0.07602787322832355,0.0014050359505807539,0.07901086850019938,MVO
move_n_psychoboost,-0.0894849415532066,-0.6211385417315002,0.08443952381469044,0.001577959321295026,0.07602787322832408,0.0014050359505807584,0.07901086850019985,MVN
move_o_aurasphere,12.919281514930988,13.10742067075358,8.909955605530495,0.017959953536086613,0.01848685186227677,0.008542393352853814,0.044989198751217194,MVO
move_n_aurasphere,-0.47265664079015685,-0.4795397806373291,-0.32597398556818885,0.017959953536086495,0.01848685186227698,0.008542393352853807,0.04498919875121729,MVN
move_o_synthesis,-7.293194445928661,1.170940092131183,-2.7060239330817275,0.012953894865860216,0.00033391362105062426,0.001783314946484526,0.015071123433395365,MVO
move_n_synthesis,0.6038950815100181,-0.09695682291532337,0.22406567598765936,0.012953894865860283,0.0003339136210506413,0.0017833149464845318,0.015071123433395457,MVN
move_o_waterpulse,7.5756602643162,8.418826771754642,-7.637337346070425,0.06355475642952577,0.07848925829711349,0.06459382854970755,0.2066378432763468,MVO
move_n_waterpulse,-2.852374107617029,-3.16984165900074,2.875596652569027,0.06355475642952567,0.0784892582971137,0.06459382854970756,0.20663784327634693,MVN
move_o_stormthrow,22.8841562940931,-10.177725253112426,-10.033579167277633,0.013711414102613544,0.0027121511082521437,0.0026358712927045426,0.01905943650357023,MVO
move_n_stormthrow,-0.20371652487323078,0.0906028954282978,0.08931969585113614,0.013711414102613326,0.002712151108251979,0.002635871292704538,0.019059436503569845,MVN
move_o_shadowpunch,-1.1429146245229742,19.035992016662806,-18.929805330415945,6.901658183947641e-05,0.01914594885831894,0.018932944514658875,0.03814790995481729,MVO
move_n_shadowpunch,0.020531400440533698,-0.34196392844304735,0.34005638318112447,6.901658183948468e-05,0.019145948858319273,0.018932944514658847,0.03814790995481761,MVN
move_o_lowkick,16.484576040634195,2.6008498849633623,-9.604447413686355,0.2109515477148611,0.005251189906102054,0.07160971046010259,0.28781244808106576,MVO
move_n_lowkick,-4.350947579498243,-0.6864696722394039,2.5350028489655436,0.21095154771486085,0.0052511899061021055,0.07160971046010259,0.28781244808106554,MVN
move_o_nightshade,-3.559410131301472,25.802078930895266,-2.7964028211464247,0.0023289339122815516,0.12238001418311645,0.0014374758709771564,0.12614642396637515,MVO
move_n_nightshade,0.2224631332063437,-1.612629933180957,0.1747751763216517,0.002328933912281587,0.12238001418311689,0.0014374758709771592,0.12614642396637565,MVN
move_o_bugbite,3.426441924790057,-9.884253194584698,14.678896040019103,0.002740547213809305,0.022805429788669097,0.0502964493355952,0.0758424263380736,MVO
move_n_bugbite,-0.27193983530079635,0.7844645392527514,-1.1649917492078654,0.0027405472138092688,0.022805429788668962,0.05029644933559522,0.07584242633807345,MVN
move_o_skyattack,-1.6307584081135653,1.9822594238098925,33.66529052690301,0.0006747140632596604,0.000996922715924111,0.2875446178259824,0.28921625460516615,MVO
move_n_skyattack,0.14067245054014899,-0.17099362441810828,-2.904034646090675,0.0006747140632596716,0.0009969227159241404,0.2875446178259824,0.2892162546051662,MVN
move_o_metronome,7.157873848275113,22.60794435256524,-15.302352356518409,0.015656274416446507,0.15618614143581075,0.07155446528435336,0.24339688113661062,MVO
move_n_metronome,-0.7436752050155948,-2.3488773353314563,1.5898547902876268,0.015656274416446445,0.15618614143581108,0.07155446528435333,0.24339688113661084,MVN
move_o_bounce,5.477242802993006,-0.41198565112112107,-2.189191287120946,0.011102524069650104,6.281479076478762e-05,0.0017736387093985047,0.012938977569813397,MVO
move_n_bounce,-0.6891894917673301,0.051839254114575184,0.27546115533309956,0.011102524069650054,6.281479076478045e-05,0.001773638709398511,0.012938977569813345,MVN
move_o_magmastorm,10.752341153020406,-13.68576530207907,19.270211541207054,0.0010030612551703512,0.0016250231815338274,0.0032217686347637054,0.005849853071467884,MVO
move_n_magmastorm,-0.03171782051038319,0.04037098909167619,-0.0568442818324692,0.0010030612551702612,0.0016250231815336344,0.00322176863476372,0.005849853071467615,MVN
move_o_roar,15.381660339455443,-3.848579388328119,6.878485243564153,0.24674240985534754,0.015446790888627722,0.04934270884564943,0.31153190958962473,MVO
move_n_roar,-5.454054861400534,1.364635719367338,-2.438984807478923,0.24674240985534748,0.015446790888627658,0.049342708845649445,0.31153190958962457,MVN
move_o_partingshot,35.26648954378662,-7.997820182523975,-9.628545220209617,0.010790606322592405,0.0005549638007286771,0.0008043456798335996,0.01214991580315468,MVO
move_n_partingshot,-0.10403094260703866,0.023592389918947188,0.028402788260205314,0.010790606322592069,0.0005549638007285538,0.0008043456798335954,0.012149915803154217,MVN
move_o_iceburn,7.177828968965935,1.0574409139886105,33.10025009771741,0.00044700007554855577,9.701381976202214e-06,0.009505696308619124,0.009962397766143882,MVO
move_n_iceburn,-0.02117353678160891,-0.003119294731532385,-0.09764085574547904,0.00044700007554849066,9.70138197621812e-06,0.009505696308619097,0.009962397766143806,MVN
